,promoter,enhancer,edist,pro_enh_dist,promoter_nontarget_pval,enhancer_nontarget_pval,promoter_nontarget_edist,enhancer_nontarget_edist,total_cell_num,edist_norm,target_name,expression_category,expression_level,expression_level_norm,is_NT
148,EP300_P1P2,OR10V1,49.2864990234375,-1,5.0,-1.0,54.1280517578125,-1.0,2687,0.9105537225681469,ACVR2B,normal,80.799446,1.0337704,True
149,EP300_P1P2,OR14J1,48.327880859375,-1,5.0,-1.0,54.1280517578125,-1.0,2893,0.8928435310328652,ACVR2B,normal,66.79433,0.85458505,True
150,EP300_P1P2,OR2A2,47.69580078125,-1,5.0,-1.0,54.1280517578125,-1.0,2953,0.8811660355827584,ACVR2B,normal,85.51017,1.0940408,True
151,FOXC1_P1P2,Element1031,38.0797119140625,34698,5.0,2.3001622741327545,20.153753662109374,5.265655517578125,2865,1.8894600257844436,FOXC1,normal,8.852101,0.9910788,False
152,FOXC1_P1P2,Element1032,31.1968994140625,12562,5.0,1.3447654929657056,20.153753662109374,3.57216796875,2815,1.5479448611458966,FOXC1,normal,9.308568,1.0421847,False
153,FOXC1_P1P2,Element1033,32.8399658203125,2900,5.0,1.4780777551164994,20.153753662109374,4.04659423828125,2605,1.6294714310244942,FOXC1,normal,7.109008,0.7959225,False
154,FOXC1_P1P2,Element1034,17.3087158203125,2228,5.0,0.2207210493393213,20.153753662109374,1.195098876953125,3203,0.8588333523622567,FOXC1,normal,8.182407,0.9161,False
155,FOXC1_P1P2,Element1035,7.341064453125,66,5.0,3.3872161432802645,20.153753662109374,5.97686767578125,3158,0.36425296131939794,FOXC1,normal,4.9344354,0.552458,False
156,FOXC1_P1P2,Element1036,24.05224609375,4120,5.0,0.3621501755442806,20.153753662109374,1.686767578125,2842,1.193437535111392,FOXC1,normal,5.5078034,0.61665213,False
157,FOXC1_P1P2,Element1037,30.559326171875,110902,5.0,0.995205889611288,20.153753662109374,3.0400634765625,2672,1.516309402418117,FOXC1,normal,9.190927,1.0290135,False
158,FOXC1_P1P2,Element1038,15.0616455078125,116608,5.0,0.7112813997331927,20.153753662109374,2.192572021484375,2994,0.74733698547331,FOXC1,normal,8.235153,0.9220055,False
159,FOXC1_P1P2,Element1039,27.78759765625,148207,5.0,1.0911934005943258,20.153753662109374,2.40130615234375,3568,1.3787802571236567,FOXC1,normal,8.091998,0.90597785,False
160,FOXC1_P1P2,OR10H2,25.4744873046875,-1,5.0,-1.0,20.153753662109374,-1.0,2553,1.2640070793651468,ACVR2B,normal,76.72568,0.9816495,True
161,FOXC1_P1P2,OR10K1,24.0269775390625,-1,5.0,-1.0,20.153753662109374,-1.0,2387,1.1921837461095444,ACVR2B,normal,79.90196,1.0222877,True
162,FOXC1_P1P2,OR10V1,25.1171875,-1,5.0,-1.0,20.153753662109374,-1.0,2322,1.2462783817399867,ACVR2B,normal,80.799446,1.0337704,True
163,FOXC1_P1P2,OR14J1,25.6903076171875,-1,5.0,-1.0,20.153753662109374,-1.0,2532,1.2747157699702998,ACVR2B,normal,66.79433,0.85458505,True
164,FOXC1_P1P2,OR2A2,25.06787109375,-1,5.0,-1.0,20.153753662109374,-1.0,2590,1.2438313732532889,ACVR2B,normal,85.51017,1.0940408,True
166,FOXD3_P2,Element13,13.4273681640625,45060,5.0,3.585026652029182,10.391375732421874,7.11455078125,3381,1.292164628612947,FOXD3,low,0.0,0.0,False
172,FOXD3_P2,OR10H2,9.89404296875,-1,5.0,-1.0,10.391375732421874,-1.0,2799,0.9521398536172493,ACVR2B,normal,76.72568,0.9816495,True
173,FOXD3_P2,OR10K1,8.8133544921875,-1,5.0,-1.0,10.391375732421874,-1.0,2631,0.8481412585909266,ACVR2B,normal,79.90196,1.0222877,True
174,FOXD3_P2,OR10V1,7.1533203125,-1,5.0,-1.0,10.391375732421874,-1.0,2568,0.6883901127914278,ACVR2B,normal,80.799446,1.0337704,True
175,FOXD3_P2,OR14J1,10.0848388671875,-1,5.0,-1.0,10.391375732421874,-1.0,2778,0.9705008390488705,ACVR2B,normal,66.79433,0.85458505,True
176,FOXD3_P2,OR2A2,10.486572265625,-1,5.0,-1.0,10.391375732421874,-1.0,2828,1.0091611097177542,ACVR2B,normal,85.51017,1.0940408,True
177,FOXH1_P1P2,Element1238,61.553955078125,66364,5.0,5.0,59.82281494140625,28.64395751953125,547,1.0289377913495767,FOXH1,normal,65.708755,1.0406286,False
178,FOXH1_P1P2,Element1239,53.82177734375,52521,5.0,5.0,59.82281494140625,9.220440673828126,2130,0.8996864724013072,FOXH1,normal,61.49529,0.97389996,False
179,FOXH1_P1P2,Element1240,63.8096923828125,47292,5.0,0.555705322324798,59.82281494140625,2.6224365234375,1296,1.0666447649665303,FOXH1,normal,68.9947,1.0926679,False
180,FOXH1_P1P2,Element1241,56.6832275390625,31518,5.0,0.2919106840435356,59.82281494140625,0.917132568359375,5171,0.9475185611807329,FOXH1,normal,59.399548,0.9407097,False
181,FOXH1_P1P2,Element1242,55.114501953125,27259,5.0,0.333847204938855,59.82281494140625,1.298248291015625,2572,0.9212956964179497,FOXH1,normal,65.584,1.0386528,False
182,FOXH1_P1P2,Element1243,57.9620361328125,12916,5.0,0.3837240868734333,59.82281494140625,1.049102783203125,6511,0.9688951646555533,FOXH1,normal,63.14704,1.0000588,False
183,FOXH1_P1P2,Element1244,57.0374755859375,10169,5.0,0.2142005266198453,59.82281494140625,1.142181396484375,2317,0.9534401823418563,FOXH1,normal,67.65136,1.0713935,False
184,FOXH1_P1P2,Element1245,57.776123046875,8514,5.0,0.3431737908330463,59.82281494140625,1.40982666015625,2263,0.9657874358380512,FOXH1,normal,63.87324,1.0115595,False
185,FOXH1_P1P2,Element1246,54.542724609375,3281,5.0,1.9277501023864847,59.82281494140625,3.202587890625,2854,0.9117378488925528,FOXH1,normal,50.39702,0.79813683,False
186,FOXH1_P1P2,Element1247,55.3916015625,1940,5.0,2.148130399270234,59.82281494140625,4.752496337890625,1596,0.9259277019437079,FOXH1,normal,9.7769785,0.15483786,False
187,FOXH1_P1P2,Element1248,20.1700439453125,440,5.0,5.0,59.82281494140625,20.35707397460937,1158,0.33716307006061397,FOXH1,normal,15.629938,0.24753109,False
188,FOXH1_P1P2,Element1249,57.481689453125,2163,5.0,0.8244591959832319,59.82281494140625,1.906390380859375,2798,0.9608656749005496,FOXH1,normal,35.26103,0.55842835,False
189,FOXH1_P1P2,Element1250,58.8572998046875,3368,5.0,0.2130995807998579,59.82281494140625,1.057958984375,2639,0.9838604195127824,FOXH1,normal,52.61047,0.8331912,False
190,FOXH1_P1P2,Element1251,51.25048828125,8582,5.0,1.3935111495573518,59.82281494140625,2.9970458984375,2278,0.8567047259719814,FOXH1,normal,64.430504,1.0203849,False
191,FOXH1_P1P2,Element1252,50.6495361328125,10656,5.0,0.980426797904361,59.82281494140625,3.129266357421875,1579,0.8466591915211853,FOXH1,normal,52.88226,0.8374955,False
192,FOXH1_P1P2,Element1253,58.685791015625,20222,5.0,2.6655462488490693,59.82281494140625,5.638037109375,1860,0.980993473361377,FOXH1,normal,66.05206,1.0460654,False
193,FOXH1_P1P2,Element1254,58.9114990234375,25408,5.0,3.0409586076789066,59.82281494140625,6.038232421875,1975,0.9847664153072478,FOXH1,normal,65.50005,1.0373234,False
194,FOXH1_P1P2,Element1255,61.8134765625,27570,5.0,0.5462078646555261,59.82281494140625,1.781427001953125,2124,1.033275960401454,FOXH1,normal,60.8505,0.96368843,False
195,FOXH1_P1P2,Element1256,47.665283203125,33436,5.0,3.148741651280925,59.82281494140625,5.2420654296875,3228,0.7967743284867319,FOXH1,normal,48.77452,0.7724413,False
196,FOXH1_P1P2,Element1257,56.723388671875,42066,5.0,3.292429823902064,59.82281494140625,6.25472412109375,2074,0.9481898959023075,FOXH1,normal,60.056244,0.9511098,False
197,FOXH1_P1P2,Element1258,58.495361328125,46609,5.0,0.3381305476523967,59.82281494140625,1.088543701171875,3785,0.9778102448943362,FOXH1,normal,66.4719,1.0527145,False
198,FOXH1_P1P2,Element1259,54.5704345703125,51137,5.0,0.4925354393239534,59.82281494140625,1.2677978515625,4252,0.9122010494451286,FOXH1,normal,63.356995,1.0033838,False
199,FOXH1_P1P2,Element1260,48.84912109375,53169,5.0,3.4436974992327127,59.82281494140625,5.379144287109375,3297,0.8165633987901691,FOXH1,normal,62.12854,0.98392874,False
200,FOXH1_P1P2,Element1261,57.9766845703125,54198,5.0,0.2573062835372196,59.82281494140625,1.003814697265625,3069,0.9691400283837872,FOXH1,normal,69.17894,1.0955858,False
201,FOXH1_P1P2,OR10H2,54.77001953125,-1,5.0,-1.0,59.82281494140625,-1.0,1487,0.9155373177423156,ACVR2B,normal,76.72568,0.9816495,True
202,FOXH1_P1P2,OR10K1,57.9918212890625,-1,5.0,-1.0,59.82281494140625,-1.0,1321,0.9693930542362955,ACVR2B,normal,79.90196,1.0222877,True
203,FOXH1_P1P2,OR10V1,53.662109375,-1,5.0,-1.0,59.82281494140625,-1.0,1256,0.8970174577635576,ACVR2B,normal,80.799446,1.0337704,True
204,FOXH1_P1P2,OR14J1,55.5919189453125,-1,5.0,-1.0,59.82281494140625,-1.0,1466,0.9292762134273066,ACVR2B,normal,66.79433,0.85458505,True
205,FOXH1_P1P2,OR2A2,57.03857421875,-1,5.0,-1.0,59.82281494140625,-1.0,1520,0.9534585471214738,ACVR2B,normal,85.51017,1.0940408,True
206,GATA4_P1P2,Element1157,67.9034423828125,104550,5.0,0.99050661171246,85.871728515625,2.48050537109375,3689,0.7907543443760652,GATA4,normal,577.45575,0.92814875,False
207,GATA4_P1P2,Element1158,59.4056396484375,88606,5.0,2.2668027348934308,85.871728515625,4.12884521484375,3910,0.6917950840785534,GATA4,normal,615.57465,0.9894175,False
208,GATA4_P1P2,Element1159,70.171142578125,87325,5.0,1.28642546222793,85.871728515625,2.793255615234375,3786,0.8171623395860355,GATA4,normal,644.1979,1.0354239,False
209,GATA4_P1P2,Element1160,68.803955078125,82928,5.0,0.9977907270119856,85.871728515625,2.3302001953125,3720,0.8012410634730104,GATA4,normal,638.09094,1.0256081,False
210,GATA4_P1P2,Element1161,76.5186767578125,63709,5.0,0.8053191873500553,85.871728515625,1.84345703125,4584,0.891081128568285,GATA4,normal,582.09064,0.93559843,False
211,GATA4_P1P2,Element1162,93.524658203125,59095,5.0,5.0,85.871728515625,13.2216064453125,2945,1.0891204802766663,GATA4,normal,567.8502,0.9127097,False
212,GATA4_P1P2,Element1163,121.4471435546875,45241,5.0,5.0,85.871728515625,11.09110107421875,3300,1.414285535577513,GATA4,normal,584.2537,0.9390752,False
213,GATA4_P1P2,Element1164,64.81396484375,34323,5.0,1.306624848974815,85.871728515625,3.33665771484375,3432,0.7547765249881586,GATA4,normal,626.0007,1.0061754,False
214,GATA4_P1P2,Element1165,59.0126953125,98,5.0,2.3861581781239307,85.871728515625,4.207769775390625,4087,0.6872191387385687,GATA4,normal,547.76764,0.8804308,False
215,GATA4_P1P2,Element1166,75.6212158203125,3826,5.0,0.5884476317346957,85.871728515625,1.662652587890625,4004,0.8806299480340921,GATA4,normal,574.0894,0.922738,False
216,GATA4_P1P2,Element1167,49.2467041015625,139,5.0,5.0,85.871728515625,11.80125732421875,2882,0.573491473303716,GATA4,normal,577.93774,0.9289234,False
217,GATA4_P1P2,Element1168,32.287841796875,5562,5.0,5.0,85.871728515625,14.688262939453123,3859,0.37600083700423,GATA4,normal,588.4553,0.94582844,False
218,GATA4_P1P2,Element1169,61.856201171875,13643,5.0,2.1243600629958315,85.871728515625,3.73809814453125,4031,0.7203325499686408,GATA4,normal,618.1007,0.9934777,False
219,GATA4_P1P2,Element1170,77.5364990234375,15888,5.0,2.543633966870957,85.871728515625,5.94703369140625,3154,0.9029339500174282,GATA4,normal,585.7337,0.94145393,False
220,GATA4_P1P2,Element1171,81.9036865234375,22710,5.0,1.341893164493607,85.871728515625,3.63385009765625,3150,0.9537910548584627,GATA4,normal,576.3881,0.9264327,False
221,GATA4_P1P2,Element1172,88.0382080078125,32326,5.0,1.0537442928006029,85.871728515625,2.59029541015625,3689,1.0252292521606026,GATA4,normal,628.7909,1.01066,False
222,GATA4_P1P2,Element1173,86.2757568359375,38509,5.0,0.3694094221607089,85.871728515625,1.41263427734375,3963,1.004705021399901,GATA4,normal,608.72876,0.97841406,False
223,GATA4_P1P2,Element1174,90.6026611328125,42455,5.0,0.3972782140773541,85.871728515625,1.732159423828125,3411,1.0550930172126054,GATA4,normal,596.7655,0.9591854,False
224,GATA4_P1P2,Element1175,77.351318359375,61400,5.0,0.7566890519701776,85.871728515625,2.305242919921875,3324,0.9007774700296193,GATA4,normal,623.04114,1.0014185,False
225,GATA4_P1P2,Element1176,88.8414306640625,65595,5.0,0.6868501685315055,85.871728515625,1.988934326171875,4063,1.0345830018770048,GATA4,normal,624.4656,1.003708,False
226,GATA4_P1P2,Element1177,103.076416015625,98381,5.0,2.0830199526796176,85.871728515625,5.17882080078125,3116,1.2003533386063083,GATA4,normal,628.0827,1.0095218,False
227,GATA4_P1P2,Element1178,91.927734375,104214,5.0,0.6050932489459743,85.871728515625,1.551123046875,4758,1.070523861159649,GATA4,normal,608.745,0.97844017,False
228,GATA4_P1P2,Element1179,79.7867431640625,104731,5.0,0.4449539434749822,85.871728515625,1.588751220703125,3788,0.9291386646484554,GATA4,normal,626.76306,1.0074008,False
229,GATA4_P1P2,Element1180,73.149169921875,116282,5.0,0.5908110530796159,85.871728515625,1.801580810546875,3796,0.8518422906622285,GATA4,normal,619.93884,0.9964321,False
230,GATA4_P1P2,Element1181,93.164306640625,149805,5.0,0.9528809612798186,85.871728515625,2.561431884765625,3557,1.0849240867868761,GATA4,normal,622.2868,1.000206,False
231,GATA4_P1P2,OR10H2,89.23291015625,-1,5.0,-1.0,85.871728515625,-1.0,3016,1.0391418887068684,ACVR2B,normal,76.72568,0.9816495,True
232,GATA4_P1P2,OR10K1,88.3388671875,-1,5.0,-1.0,85.871728515625,-1.0,2854,1.028730511362958,ACVR2B,normal,79.90196,1.0222877,True
233,GATA4_P1P2,OR10V1,86.162841796875,-1,5.0,-1.0,85.871728515625,-1.0,2789,1.0033900945780663,ACVR2B,normal,80.799446,1.0337704,True
234,GATA4_P1P2,OR14J1,90.0235595703125,-1,5.0,-1.0,85.871728515625,-1.0,2995,1.0483492195447313,ACVR2B,normal,66.79433,0.85458505,True
235,GATA4_P1P2,OR2A2,94.5477294921875,-1,5.0,-1.0,85.871728515625,-1.0,3053,1.1010344280537434,ACVR2B,normal,85.51017,1.0940408,True
236,GATA6_P1P2,Element662,8.4979248046875,99526,4.221848749616356,0.3674819715754868,11.270025634765624,1.5044189453125,2797,0.7540288797989257,GATA6,normal,159.31119,0.9755407,False
237,GATA6_P1P2,Element663,10.2335205078125,84937,4.221848749616356,0.7324528278892269,11.270025634765624,1.8575927734375,3051,0.9080299228640859,GATA6,normal,171.96349,1.0530169,False
238,GATA6_P1P2,Element664,7.0804443359375,58876,4.221848749616356,0.661423992250192,11.270025634765624,2.132098388671875,2563,0.6282545014002311,GATA6,normal,165.6228,1.0141898,False
239,GATA6_P1P2,Element665,6.05126953125,126,4.221848749616356,1.7809396675511386,11.270025634765624,2.53636474609375,4657,0.5369348506700042,GATA6,normal,149.59729,0.9160577,False
240,GATA6_P1P2,Element666,9.3507080078125,97663,4.221848749616356,0.7101658785149689,11.270025634765624,1.980413818359375,2991,0.8296971374197731,GATA6,normal,158.51088,0.97064,False
241,GATA6_P1P2,OR10H2,9.0802001953125,-1,4.221848749616356,-1.0,11.270025634765624,-1.0,2089,0.8056947241807526,ACVR2B,normal,76.72568,0.9816495,True
242,GATA6_P1P2,OR10K1,9.9580078125,-1,4.221848749616356,-1.0,11.270025634765624,-1.0,1923,0.8835834216544878,ACVR2B,normal,79.90196,1.0222877,True
243,GATA6_P1P2,OR10V1,9.3013916015625,-1,4.221848749616356,-1.0,11.270025634765624,-1.0,1858,0.8253212461974968,ACVR2B,normal,80.799446,1.0337704,True
244,GATA6_P1P2,OR14J1,8.07763671875,-1,4.221848749616356,-1.0,11.270025634765624,-1.0,2068,0.7167363216843283,ACVR2B,normal,66.79433,0.85458505,True
245,GATA6_P1P2,OR2A2,11.1865234375,-1,4.221848749616356,-1.0,11.270025634765624,-1.0,2124,0.9925907713104009,ACVR2B,normal,85.51017,1.0940408,True
246,GTF2I_P1P2,Element1134,20.58447265625,112418,5.0,2.460923901207224,17.4763671875,5.5847900390625,2333,1.1778461985493804,GTF2I,normal,243.42169,0.99263155,False
247,GTF2I_P1P2,Element1135,17.8980712890625,70035,5.0,0.4681891023303576,17.4763671875,1.865277099609375,2387,1.0241299634551124,GTF2I,normal,235.1092,0.95873463,False
248,GTF2I_P1P2,Element1136,17.5264892578125,38282,5.0,0.2651122006969018,17.4763671875,1.1953125,2947,1.0028679913722773,GTF2I,normal,231.18608,0.9427368,False
249,GTF2I_P1P2,Element1137,19.4312744140625,29505,5.0,1.2719710455794817,17.4763671875,2.623187255859375,3166,1.1118600453737748,GTF2I,normal,241.07162,0.9830484,False
250,GTF2I_P1P2,Element1138,20.0703125,69,5.0,5.0,17.4763671875,9.435540771484376,3600,1.1484258876384403,GTF2I,normal,223.93707,0.9131766,False
251,GTF2I_P1P2,Element1139,18.3016357421875,769,5.0,2.2211255279972604,17.4763671875,3.42342529296875,3849,1.0472219738709643,GTF2I,normal,240.16382,0.97934645,False
252,GTF2I_P1P2,Element1140,14.7174072265625,2204,5.0,1.5397036732425244,17.4763671875,3.43145751953125,2417,0.8421319527486897,GTF2I,normal,227.17337,0.92637366,False
253,GTF2I_P1P2,Element1141,17.212890625,135524,5.0,0.5121407567204228,17.4763671875,1.729766845703125,2865,0.9849238368779267,GTF2I,normal,249.89676,1.0190357,False
254,GTF2I_P1P2,OR10H2,17.6712646484375,-1,5.0,-1.0,17.4763671875,-1.0,2024,1.011152058024788,ACVR2B,normal,76.72568,0.9816495,True
255,GTF2I_P1P2,OR10K1,17.358154296875,-1,5.0,-1.0,17.4763671875,-1.0,1858,0.993235843046972,ACVR2B,normal,79.90196,1.0222877,True
256,GTF2I_P1P2,OR10V1,16.2359619140625,-1,5.0,-1.0,17.4763671875,-1.0,1793,0.929023849171314,ACVR2B,normal,80.799446,1.0337704,True
257,GTF2I_P1P2,OR14J1,16.85009765625,-1,5.0,-1.0,17.4763671875,-1.0,2003,0.9641647760927146,ACVR2B,normal,66.79433,0.85458505,True
258,GTF2I_P1P2,OR2A2,18.926513671875,-1,5.0,-1.0,17.4763671875,-1.0,2059,1.0829775701561262,ACVR2B,normal,85.51017,1.0940408,True
259,HIF1A_P1P2,Element337,98.3660888671875,135696,5.0,0.5932725172439973,98.70498657226562,1.76845703125,4388,0.9965665594328408,HIF1A,normal,173.4356,1.0306848,False
260,HIF1A_P1P2,Element338,91.1163330078125,133584,5.0,0.807265328096836,98.70498657226562,2.35966796875,3877,0.9231178299295225,HIF1A,normal,166.41516,0.98896414,False
261,HIF1A_P1P2,Element339,94.271484375,127549,5.0,0.5567213625716845,98.70498657226562,1.906072998046875,4063,0.95508330074064,HIF1A,normal,159.3394,0.9469147,False
262,HIF1A_P1P2,Element340,94.762451171875,110968,5.0,0.4566025274245809,98.70498657226562,1.845538330078125,3809,0.9600573837522975,HIF1A,normal,159.28038,0.9465639,False
263,HIF1A_P1P2,Element341,93.3291015625,105213,5.0,1.0247520587593189,98.70498657226562,3.048883056640625,3790,0.9455358316083683,HIF1A,normal,156.78304,0.9317228,False
264,HIF1A_P1P2,Element342,77.1793212890625,96270,5.0,1.5419668075034938,98.70498657226562,3.17886962890625,3999,0.7819191711510606,HIF1A,normal,138.02919,0.82027334,False
265,HIF1A_P1P2,Element343,106.6907958984375,85805,5.0,0.3389828298947272,98.70498657226562,1.86243896484375,3341,1.0809058346847062,HIF1A,normal,165.14937,0.98144186,False
266,HIF1A_P1P2,Element344,37.046142578125,89,5.0,5.0,98.70498657226562,16.049810791015624,5308,0.3753218947150368,HIF1A,normal,113.08047,0.6720092,False
267,HIF1A_P1P2,Element345,132.8438720703125,53479,5.0,5.0,98.70498657226562,14.567626953125,3370,1.3458678906060386,HIF1A,normal,152.56804,0.90667415,False
268,HIF1A_P1P2,Element346,114.0081787109375,64645,5.0,0.3046409239329877,98.70498657226562,4.327301025390625,2595,1.155039706402957,HIF1A,normal,177.22922,1.0532295,False
269,HIF1A_P1P2,Element347,101.5931396484375,114958,5.0,0.2564040120750172,98.70498657226562,0.975,5813,1.0292604576168738,HIF1A,normal,168.13354,0.9991761,False
270,HIF1A_P1P2,OR10H2,94.887451171875,-1,5.0,-1.0,98.70498657226562,-1.0,3440,0.9613237838030031,ACVR2B,normal,76.72568,0.9816495,True
271,HIF1A_P1P2,OR10K1,98.9932861328125,-1,5.0,-1.0,98.70498657226562,-1.0,3270,1.0029208206247595,ACVR2B,normal,79.90196,1.0222877,True
272,HIF1A_P1P2,OR10V1,102.018798828125,-1,5.0,-1.0,98.70498657226562,-1.0,3209,1.0335728960707897,ACVR2B,normal,80.799446,1.0337704,True
273,HIF1A_P1P2,OR14J1,94.2923583984375,-1,5.0,-1.0,98.70498657226562,-1.0,3407,0.9552947796553574,ACVR2B,normal,66.79433,0.85458505,True
274,HIF1A_P1P2,OR2A2,103.31689453125,-1,5.0,-1.0,98.70498657226562,-1.0,3473,1.0467241637848541,ACVR2B,normal,85.51017,1.0940408,True
275,HMG20A_P1P2,Element399,31.796630859375,1288,5.0,5.0,18.63322143554688,9.70220947265625,4624,1.7064483975227216,HMG20A,normal,40.363113,0.9513572,False
276,HMG20A_P1P2,Element400,17.136962890625,772,5.0,1.2459576132145636,18.63322143554688,2.229486083984375,4762,0.9196994169742735,HMG20A,normal,32.239902,0.75989336,False
277,HMG20A_P1P2,Element401,14.456787109375,243,5.0,0.9016678321523152,18.63322143554688,3.027813720703125,2641,0.7758608547309789,HMG20A,normal,39.601658,0.9334097,False
278,HMG20A_P1P2,Element402,13.8421630859375,62727,5.0,0.6378758151523957,18.63322143554688,2.018621826171875,3260,0.7428754675523039,HMG20A,normal,34.578663,0.8150179,False
279,HMG20A_P1P2,Element403,20.196533203125,76235,5.0,0.5504290434687895,18.63322143554688,1.954559326171875,3078,1.0838991675693699,HMG20A,normal,41.35523,0.9747413,False
280,HMG20A_P1P2,Element404,16.3212890625,104647,5.0,0.2024485635627099,18.63322143554688,1.197503662109375,3193,0.8759241722616804,HMG20A,normal,39.15116,0.92279154,False
281,HMG20A_P1P2,Element405,15.7010498046875,106468,5.0,0.359061651381012,18.63322143554688,1.48831787109375,3355,0.8426374290134485,HMG20A,normal,40.341545,0.9508488,False
282,HMG20A_P1P2,Element406,19.22216796875,120882,5.0,1.0074023038979618,18.63322143554688,2.46707763671875,3288,1.0316073382823423,HMG20A,normal,40.15324,0.9464105,False
283,HMG20A_P1P2,Element407,17.617919921875,148684,5.0,0.3464401895392928,18.63322143554688,1.264990234375,3870,0.9455112194537133,HMG20A,normal,38.80573,0.91464967,False
284,HMG20A_P1P2,OR10H2,18.743896484375,-1,5.0,-1.0,18.63322143554688,-1.0,2650,1.0059396626187775,ACVR2B,normal,76.72568,0.9816495,True
285,HMG20A_P1P2,OR10K1,18.786865234375,-1,5.0,-1.0,18.63322143554688,-1.0,2482,1.0082456916727782,ACVR2B,normal,79.90196,1.0222877,True
286,HMG20A_P1P2,OR10V1,16.8927001953125,-1,5.0,-1.0,18.63322143554688,-1.0,2419,0.9065904279485478,ACVR2B,normal,80.799446,1.0337704,True
287,HMG20A_P1P2,OR14J1,16.763671875,-1,5.0,-1.0,18.63322143554688,-1.0,2629,0.8996657895676423,ACVR2B,normal,66.79433,0.85458505,True
288,HMG20A_P1P2,OR2A2,18.25341796875,-1,5.0,-1.0,18.63322143554688,-1.0,2687,0.9796168650648716,ACVR2B,normal,85.51017,1.0940408,True
289,HOXB4_P1P2,Element614,20.4697265625,89474,5.0,0.546819310297906,29.39810791015625,1.900048828125,3148,0.6962940140589206,HOXB4,normal,50.479576,1.0123565,False
290,HOXB4_P1P2,Element615,14.2152099609375,77146,5.0,2.3914739664228057,29.39810791015625,5.19014892578125,2740,0.4835416620818148,HOXB4,normal,38.74944,0.7771113,False
291,HOXB4_P1P2,Element616,4.248291015625,74453,5.0,5.0,29.39810791015625,32.428350830078124,2592,0.14450899454509897,HOXB4,normal,23.253052,0.4663347,False
292,HOXB4_P1P2,Element617,39.5389404296875,56014,5.0,1.2979142785641749,29.39810791015625,2.96959228515625,3314,1.344948475953715,HOXB4,normal,63.14051,1.2662687,False
293,HOXB4_P1P2,Element618,28.126708984375,50893,5.0,0.7989854417866278,29.39810791015625,1.869439697265625,3852,0.9567523552989607,HOXB4,normal,43.061035,0.86357933,False
294,HOXB4_P1P2,Element619,24.9407958984375,49640,5.0,0.8231566154962612,29.39810791015625,2.301165771484375,3092,0.8483809901868253,HOXB4,normal,58.86164,1.180457,False
